Country,City,Latitude,Longitude,ids
Portugal,Loule,37.1333333,-8.0333328,2407341802575515877
Portugal,Sao Joao da Madeira,40.9022905,-8.4896851,-8087421225703347529
Portugal,Bougado,41.3333333,-8.5500002,6781753730484159242
Portugal,Valongo,41.1833333,-8.5,5968978273398935984
Portugal,Caparica,38.6666667,-9.1999998,-8113097321146371553
Portugal,Belas,38.7666667,-9.2666664,-1151355789745255183
Portugal,Linda-a-Velha,38.7166667,-9.25,338917927858473579
Portugal,Laranjeiro,37.0666667,-7.8000002,-4880382316540510949
Portugal,Carcavelos,38.6833333,-9.333333,-2264043802945811007
Portugal,Camarate,38.8,-9.1333332,5495290430981985940
Portugal,Ponta Delgada,37.7333333,-25.666666,8242717530317727600
Portugal,Entroncamento,39.4666667,-8.4666672,8620996134916375767
Portugal,Moncao,42.0789226,-8.4807587,5167805929712853321
Portugal,Cova da Piedade,38.6666667,-9.1499996,-597347940474265642
Portugal,Custoias,41.1,-7.3166666,-8447710654223060596
Portugal,Alges,38.7,-9.2333336,3823775737026484136
Portugal,Tomar,39.6,-8.416667,8348001813493923220
Portugal,Barcelos,41.5333333,-8.6166668,-6089307996643743157
Portugal,Pedroso,41.4166667,-8.75,1448740282013016670
Portugal,Vilar de Andorinho,41.1,-8.5666666,2321076962792420707
Portugal,Sao Joao da Talha,38.8166667,-9.083333,3147131566107299266
Portugal,Lagos,37.102015,-8.674221,-4661235961670953956
Portugal,Quarteira,37.0666667,-8.1000004,-5750038834862372370
Portugal,Santa Iria da Azoia,38.85,-9.083333,-886085230881636863
Portugal,Ovar,40.8666667,-8.6333332,9152066453910243776
Portugal,Vila Franca de Xira,38.95,-8.9833336,2306912964912988089
Portugal,Leca da Palmeira,41.2,-8.6999998,4187851965579630876
Portugal,Moita,38.65,-8.9833336,6309817355738939059
Portugal,Sacavem,38.7833333,-9.1000004,5426913318709133304
Portugal,Covilha,40.2833333,-7.5,4748048502113256647
Portugal,Ramada,38.8,-9.1833334,-6792837922767466811
Portugal,Pombal,39.9166667,-8.6333332,1130881128817417803
Portugal,Ilhavo,40.6,-8.666667,-7346418488368103834
Portugal,Parede,38.6833333,-9.3500004,-304768791111193452
Portugal,Sao Pedro da Cova,41.15,-8.5166664,3646428741770532740
Portugal,Vila Real,41.3,-7.75,8721993479456278948
Qatar,Doha,25.2866667,51.5333328,-1319985384962248329
Qatar,Ar Rayyan,25.2919444,51.4244461,389233045141797237
Qatar,Umm Salal Muhammad,25.4169444,51.4038887,1090476008082534921
Qatar,Al Wakrah,25.1677778,51.606945,6113640954035370711
Qatar,Al Khawr,25.6838889,51.5058327,-6692786862621761590
Qatar,Dukhan,25.4297222,50.7858315,-7386309741856936146
Qatar,Al Wukayr,25.1508333,51.5377769,-4622659254803101309
Qatar,Umm Bab,25.2141667,50.8072205,-4147547613820511210
Qatar,Al Ghuwayriyah,25.8297222,51.2452774,-554374029444927470
Qatar,Al Jumayliyah,25.6094444,51.0922203,725133396121207774
Qatar,Fuwayrit,26.0216667,51.3669434,-2549722736147658983
Qatar,Abu Samrah,24.7483333,50.8400002,-2142384925729590818
Qatar,Al Kharrarah,24.9044444,51.1749992,-4155377454528639806
Romania,Bucharest,44.4333333,26.1000004,2866294104970573322
Romania,Iasi,47.1666667,27.6000004,2820227736270554143
Romania,Cluj-Napoca,46.7666667,23.6000004,7260189781780802384
Romania,Timisoara,45.7494444,21.2272224,2028575862666746299
Romania,Craiova,44.3166667,23.7999992,-6293024408261942035
Romania,Constanta,44.1833333,28.6499996,-192862451824062559
Romania,Galati,45.45,28.0499992,-5067105052196596081
Romania,Brasov,45.6486084,25.6061268,5571721179619760510
Romania,Ploiesti,44.95,26.0166664,1145440528630893386
Romania,Braila,45.2666667,27.9833336,-8032757821005016475
Romania,Oradea,47.0666667,21.9333324,-883388685287733258
Romania,Bacau,46.5666667,26.8999996,5022660874658061291
Romania,Arad,46.1833333,21.3166676,9042741760825609017
Romania,Pitesti,44.85,24.8666668,-1310191593497425942
Romania,Sibiu,45.8,24.1499996,4407872476361371279
Romania,Targu-Mures,46.55,24.5666676,8202370341898767096
Romania,Baia Mare,47.653305,23.5794926,-8021852276990226838
Romania,Buzau,45.15,26.833334,-4787237530874084473
Romania,Botosani,47.75,26.666666,4503980845605104156
Romania,Satu Mare,47.8,22.8833332,222120063816941926
Romania,Ramnicu Valcea,45.1,24.3666668,-2877260093956403346
Romania,Suceava,47.6333333,26.25,-252371585863269843
Romania,Focsani,45.7,27.1833324,6120788013557703446
Romania,Piatra Neamt,46.9166667,26.333334,-1290419300246904619
Romania,Drobeta-Turnu Severin,44.6319444,22.6561108,7685808175039861150
Romania,Targu Jiu,45.05,23.2833328,-7559587597179908207
Romania,Tulcea,45.1666667,28.7999992,-488608145123762529
Romania,Targoviste,44.9333333,25.4500008,-4500806038720601981
Romania,Bistrita,47.1333333,24.4833336,-8923699201165223464
Romania,Resita,45.3008333,21.8891659,-1521451832119036572
Romania,Slatina,44.4333333,24.3666668,6189211783989907354
Romania,Vaslui,46.6333333,27.7333336,-8370908453700190295
Romania,Calarasi,44.2,27.333334,-2887467658422882133
Romania,Hunedoara,45.75,22.8999996,-7370703099465411547
Romania,Giurgiu,43.8833333,25.9666672,-287340918562107093
Romania,Roman,46.9166667,26.916666,1525817629900456077
Romania,Birlad,46.2333333,27.666666,8314824275462471831
Romania,Deva,45.8833333,22.8999996,-4695933312690028388
Romania,Alba Iulia,46.0666667,23.583334,7177767907223232383
Romania,Zalau,47.2,23.0499992,1238461364216040467
Romania,Sfantu-Gheorghe,45.8666667,25.7833328,-3344149244486998481
Romania,Turda,46.5666667,23.7833328,-1749419737309384641
Romania,Medias,46.1666667,24.3500004,6080492688339384037
Romania,Slobozia,44.5666667,27.3666668,2503308196305617479
Romania,Alexandria,43.9833333,25.333334,-5280280493573412860
Romania,Petrosani,45.4166667,23.3666668,6441613504740763574
Romania,Medgidia,44.25,28.2833328,-2757733326128329866
Romania,Lugoj,45.6886111,21.9030552,-815824299154074350
Romania,Pascani,47.25,26.7333336,-3561482277039817843
Romania,Miercurea-Ciuc,46.35,25.7999992,7942891319813506764
Romania,Tecuci,45.8666667,27.416666,2769264894493877803
Romania,Sighetu Marmatiei,47.9333333,23.8833332,6992815732498624375
Romania,Mangalia,43.8,28.583334,-6293215907391832391
Romania,Rimnicu Sarat,45.3833333,27.0499992,7029770096227908487
Romania,Dej,47.15,23.8666668,4640467290913489109
Romania,Odorheiu Secuiesc,46.3,25.2999992,-6763323125493422594
Romania,Mioveni,44.95,24.9500008,9009691509458748844
Romania,Reghin-Sat,46.7833333,24.7166672,-3516779353316880312
Romania,Fagaras,45.85,24.9666672,9186169246663963005
Romania,Caracal,44.1166667,24.3500004,-719761027829578374
Romania,Navodari,44.3166667,28.6000004,3508570506986855427
Romania,Fetesti,44.3833333,27.833334,-2445930839286435393
Romania,Curtea de Arges,45.1333333,24.6833324,-5098877717824595660
Romania,Sighisoara,46.2166667,24.7999992,-85532561825990963
Romania,Dorohoi,47.95,26.3999996,-2795501778401618214
Romania,Rosiori de Vede,44.1166667,24.9833336,3701871484051507790
Romania,Lupeni,45.35,23.2333336,-782740227813582836
Romania,Voluntari,44.4666667,26.1333332,5004963176388349075
Romania,Sacele,45.6173994,25.6942749,-6127576893600235815
Romania,Falticeni,47.45,26.2999992,4818271436007822967
Romania,Husi,46.6736111,28.0594444,3705692533960272793
Romania,Vulcan,45.3833333,23.2666664,5806268267146574172
Romania,Turnu Magurele,43.75,24.8666668,-5752365482030967246
Romania,Aiud,46.3,23.7166672,-6634253510448786670
Romania,Caransebes,45.4166667,22.2166672,-6177285925140027260
Romania,Sebes,45.9666667,23.5666676,4710817337392450530
Romania,Radauti,47.85,25.916666,-9076168308383354993
Romania,Borsa,47.65,24.666666,259651997516387807
Romania,Cimpia Turzii,46.55,23.8833332,6828901388429548149
Romania,Oltenita,44.0833333,26.6333332,5971798419704882330
Romania,Petrila,45.45,23.416666,-2463751219883385080
Romania,Cugir,45.8333333,23.3666668,-3719396502236229571
Romania,Codlea,45.7,25.4500008,7981390810652883924
Romania,Moinesti,46.4666667,26.4833336,8321568209827179794
Romania,Gherla,47.0333333,23.916666,-4027923409512282985
Romania,Comanesti,46.4166667,26.4333324,6586854066047009473
Romania,Carei,47.6833333,22.4666672,-51498446806593773
Romania,Motru,44.8033333,22.9719448,-6203910364936438835
Romania,Orastie,45.8333333,23.2000008,-580586264027274358
Romania,Buftea,44.5613889,25.9488888,-1788622008522436465
Romania,Dragasani,44.65,24.2666664,8093302634737993613
Romania,Bals,44.35,24.1000004,4659053749769244370
Romania,Moreni,44.9833333,25.6499996,-31639750336311145
Romania,Tirgu Neamt,47.2,26.3666668,2121652827841835369
Romania,Blaj,46.1833333,23.916666,7290483597029908811
Romania,Tirgu Secuiesc,46.0,26.1333332,1290010869917367196
Romania,Corabia,43.7833333,24.5,2125738948336769038
Romania,Baicoi,45.0333333,25.8500004,-7121798032971733316
Russia,Moscow,55.7522222,37.6155548,2046442395744382182
Russia,Saint Petersburg,59.8944444,30.2641659,-6319814317688660171
Russia,Novosibirsk,55.0411111,82.9344406,4015740827180517933
Russia,Yekaterinburg,56.8575,60.6124992,1955381147419201199
Russia,Nizhniy Novgorod,56.3286733,44.0020485,-3998114553409013733
Russia,Samara,53.2,50.1500015,4972284807718928201
Russia,Omsk,55.0,73.4000015,-5365085950634821334
Russia,Rostov-na-Donu,47.2363889,39.7138901,1873755296868645458
Russia,Chelyabinsk,55.1544444,61.4297218,-3197857931775459288
Russia,Ufa,54.775,56.0374985,-6430159830919199683
Russia,Volgograd,48.8047222,44.5858345,-652204895094814343
Russia,Krasnoyarsk,56.0097222,92.7916641,-2657145784601351637
Russia,Saratov,51.5666667,46.0333328,2391139788359786349
Russia,Voronezh,51.6663889,39.1699982,1131503862346494976
Russia,Krasnodar,45.0327778,38.976944,584551279338135851
Russia,Izhevsk,56.85,53.2333336,2820384153406463334
Russia,Barnaul,53.36,83.7600021,-101261681248059433
Russia,Vladivostok,43.1056202,131.8735352,6702966993522536845
Russia,Irkutsk,52.2977778,104.2963867,5602972331520530215
Russia,Khabarovsk,48.4808333,135.0927734,7552904220112728503
Russia,Khabarovsk Vtoroy,48.4430556,135.1355591,-1036744596849434560
Russia,Orenburg,51.7847222,55.0986099,6737809758737500615
Russia,Novokuznetsk,53.75,87.0999985,-9136894083752876644
Russia,Lipetsk,52.6186111,39.5688896,-4178102892625479776
Russia,Penza,53.1958333,45.0,8346291665875988612
Russia,Naberezhnyye Chelny,55.7561111,52.4288902,6423110428542376772
Russia,Makhachkala,42.9752778,47.502224,8067646779629944029
Russia,Tomsk,56.5,84.9666672,8776057611991677971
Russia,Kemerovo,55.3333333,86.0833359,2808896394562729205
Russia,Tula,54.2044444,37.6111107,8703319942373893608
Russia,Kirov,58.5969444,49.6583328,-8879582739416253109
Russia,Cheboksary,56.1322222,47.2519455,2017416849834864166
Russia,Kaliningrad,54.71,20.5,-5696912207629369597
Russia,Bryansk,53.2875,34.3805542,7645374410840032909
Russia,Ivanovo,56.9941667,40.9858322,-5623978339751198864
Russia,Magnitogorsk,53.4186111,59.0472221,-4105553584129360908
Russia,Kursk,51.7302778,36.1938896,7774180742104487347
Russia,Nizhniy Tagil,57.9194444,59.9650002,3314366868486070726
Russia,Ulan-Ude,51.8333333,107.6166687,2122868199612104158
Russia,Belgorod,50.61,36.5800018,-5868250334895421431
Russia,Kurgan,55.45,65.3333359,2768902394538486854
Russia,Kaluga,54.5358333,36.2705574,703878244670116855
Russia,Sochi,43.6,39.730278,4008385827687651150
Russia,Orel,52.9658333,36.0802765,-482904736614398476
Russia,Volzhskiy,48.7905556,44.7716675,-8073606174366883703
Russia,Smolensk,54.7816667,32.0400009,6873908248103646534
Russia,Murmansk,68.9716667,33.0819435,-3593503610011148742
Russia,Vladikavkaz,43.0366667,44.667778,5601545067729777354
Russia,Cherepovets,59.1333333,37.9000015,-6311735229625913696
Russia,Vladimir,56.1427778,40.398056,-6988549552169309843
Russia,Chita,52.0333333,113.5500031,4265939782632666121
Russia,Saransk,54.1833333,45.1833344,-6719083510955517296
Russia,Surgut,61.25,73.4166641,4856047140111918174
Russia,Vologda,59.2166667,39.9000015,-8750415391785873884
Russia,Tambov,52.7316667,41.4338875,8172782185345157470
Russia,Yoshkar-Ola,56.6387667,47.8907776,-7465520253325545623
Russia,Taganrog,47.2213889,38.9094429,5273449098663743700
Russia,Kostroma,57.7708333,40.9344444,-2715701859883106168
Russia,Sterlitamak,53.6330556,55.9463882,5968682577667370142
Russia,Petrozavodsk,61.7849134,34.3469086,2580704582569727134
Russia,Bratsk,56.1325,101.6141663,401971899038301756
Russia,Dzerzhinsk,56.2388889,43.4630547,8263420084170286332
Russia,Orsk,51.2252778,58.5699997,-9107599009756971306
Russia,Nizhnevartovsk,60.9333333,76.5666656,949216156037352147
Russia,Angarsk,52.53,103.8799973,-8117457331781977810
Russia,Novorossiysk,44.7238889,37.7708321,5311042197858009476
Russia,Yakutsk,62.0338889,129.7330627,3715323916762745665
Russia,Nizhnekamsk,55.6383333,51.8169441,6114040520179870882
Russia,Syktyvkar,61.6666667,50.8122215,-3087747474500017670
Russia,Staryy Oskol,51.2966667,37.8416672,-1056754915679856426
Russia,Groznyy,43.3083333,45.7002792,4383759197510358121
Russia,Shakhty,47.7122222,40.2058334,-6259192896710409175
Russia,Blagoveshchensk,50.2666667,127.5333328,-719285036668271266
Russia,Rybinsk,58.05,38.8333321,-5564233843037093033
Russia,Zelenograd,55.9825,37.1813889,-3518196343644003220
Russia,Biysk,52.5666667,85.25,-814616599488139210
Russia,Velikiy Novgorod,58.5166667,31.2833328,-2002462758839028669
Russia,Pskov,57.8333333,28.333334,3078384192105740371
Russia,Balakovo,52.0246617,47.7941055,-9206137570254194480
Russia,Armavir,44.98,41.1199989,-7500520344131786558
Russia,Severodvinsk,64.5722222,39.8474998,3795068507144318040
Russia,Zlatoust,55.1711111,59.6508331,3706073021533130379
Russia,Petropavlovsk-Kamchatskiy,53.0166667,158.6499939,8117150895260984500
Saint Kitts and Nevis,Kingstown,13.1333333,-61.2166672,7410247104630832530
Saint Kitts and Nevis,Kingstown Park,13.1583333,-61.2350006,3831033112850537775
Saint Kitts and Nevis,Georgetown,13.2666667,-61.1166649,3828959436626647923
Saint Kitts and Nevis,Byera Village,13.25,-61.1166649,1128886990117412764
Saint Kitts and Nevis,Biabou,13.2,-61.1333351,3420855600756397105
Saint Kitts and Nevis,Port Elizabeth,13.0166667,-61.2333336,4211579497751769009
Saint Kitts and Nevis,Chateaubelair,13.2833333,-61.25,5868370235176059609
Saint Kitts and Nevis,Dovers,12.8833333,-61.1833344,6617385013959080295
El Salvador,San Salvador,13.7086111,-89.2030563,-2392304231486931276
El Salvador,Soyapango,13.7347222,-89.1513901,-2536545358165847529
El Salvador,Santa Ana,13.9941667,-89.5597229,515023438695860903
El Salvador,San Miquel,13.4833333,-88.1833344,696478849372954208
El Salvador,Mejicanos,13.7402778,-89.2130585,6536725209035627850
El Salvador,Nueva San Salvador,13.6769444,-89.2797241,-8625800461338197351
El Salvador,Apopa,13.8072222,-89.1791687,7538536218844071681
El Salvador,Delgado,13.7241667,-89.1702805,7971828679446169551
El Salvador,Sonsonate,13.7188889,-89.7241669,3286317070755172504
El Salvador,San Marcos,13.6588889,-89.1830521,5186815560158268121
El Salvador,Usulutan,13.35,-88.4499969,-702790771246537195
El Salvador,Cojutepeque,13.7166667,-88.9333344,384876616523108288
El Salvador,Cuscatancingo,13.7361111,-89.1813889,-971719010896652007
El Salvador,Zacatecoluca,13.5,-88.8666687,-8203075191461695980
El Salvador,San Martin,13.7833333,-88.9166641,-8257812695464070256
El Salvador,Ilopango,13.7016667,-89.1094437,-6829250031597326328
El Salvador,San Vicente,13.6333333,-88.8000031,5903343480772641499
El Salvador,Ahuachapan,13.9213889,-89.8450012,415024384327987149
El Salvador,Antiguo Cuscatlan,13.6730556,-89.2408371,5823195135854246753
El Salvador,Chalchuapa,13.9866667,-89.6811142,3581942824730934629
El Salvador,Quezaltepeque,13.835,-89.2744446,1464866050798500061
El Salvador,La Union,13.3369444,-87.8438873,70929348391538091
El Salvador,Ayutuxtepeque,13.7455556,-89.2063904,9034456923953467331
El Salvador,Acajutla,13.5927778,-89.8274994,1022251432136184966
El Salvador,Aguilares,13.9572222,-89.1897202,-5670282149553080582
El Salvador,Sensuntepeque,13.8666667,-88.6333313,-4091469194655184864
El Salvador,Chalatenango,14.0333333,-88.9333344,-2478288833123140787
El Salvador,Izalco,13.7447222,-89.6730576,5148282777783854324
El Salvador,Metapan,14.3333333,-89.4499969,-1683232303813390709
El Salvador,San Rafael Oriente,13.3833333,-88.3499985,1818711496812568215
El Salvador,Puerto El Triunfo,13.2833333,-88.5500031,-8794736946061977964
El Salvador,La Libertad,13.4883333,-89.3222198,8661920945477346183
El Salvador,San Francisco,13.7,-88.0999985,5728217296239989153
El Salvador,Sonzacate,13.7341667,-89.7147217,3602697060717219504
El Salvador,Santiago de Maria,13.4833333,-88.4666672,5897719213426339452
El Salvador,Armenia,13.7436111,-89.4988861,3517949526714917149
El Salvador,Santo Tomas,13.6408333,-89.1333313,443940141990294727
El Salvador,Santa Rosa de Lima,13.6247222,-87.8936081,8198377228166905
El Salvador,Zaragoza,13.5894444,-89.288887,1348576778327983439
El Salvador,Berlin,13.5,-88.5333328,6224708183893045581
El Salvador,Guazapa,13.8769444,-89.1730576,-2430321233080693932
El Salvador,Jucuapa,13.5166667,-88.3833313,5661887493888026078
El Salvador,Ciudad Arce,13.8402778,-89.4472198,-697032668728798183
El Salvador,Nueva Concepcion,14.1333333,-89.3000031,-1255004983123148510
El Salvador,Juayua,13.8413889,-89.7455521,-4036218383560276545
El Salvador,Santiago Nonualco,13.5166667,-88.9499969,8211861910548229980
El Salvador,El Transito,13.35,-88.3499985,7169626695321366321
El Salvador,Atiquizaya,13.9769444,-89.7525024,652477041867188516
El Salvador,San Antonio del Monte,13.7163889,-89.7383347,6094842927338551586
El Salvador,Jiquilisco,13.3166667,-88.5833359,-1187224981102190034
El Salvador,El Congo,13.9088889,-89.4958344,-1442380714328710947
El Salvador,Chinameca,13.5,-88.3499985,7991892464676802471
El Salvador,Ciudad Barrios,13.7666667,-88.2666702,-7018790472895682917
El Salvador,Concepcion de Ataco,13.8702778,-89.8486099,-1836168454209860911
El Salvador,Nahuizalco,13.7775,-89.7366638,836121476153342195
El Salvador,San Sebastian,13.7333333,-88.8333359,4236007774003483119
El Salvador,San Juan Opico,13.8761111,-89.359726,604799630927886346
El Salvador,Panchimalco,13.6127778,-89.1800003,2548260242995604120
El Salvador,Nuevo Cuscatlan,13.6486111,-89.265274,-6778533325041900000
El Salvador,Chirilagua,13.2202778,-88.1386108,2315508392397060698
El Salvador,Olocuilta,13.5697222,-89.1172256,5707273451724036934
El Salvador,Candelaria de La Frontera,14.1166667,-89.6500015,-6017007699378500806
El Salvador,Tonacatepeque,13.7811111,-89.1186142,5230057747074382989
El Salvador,Santa Elena,13.3833333,-88.4166641,-3489358775691027667
El Salvador,Nueva Guadalupe,13.5333333,-88.3499985,-6515725567526744002
El Salvador,Apastepeque,13.6666667,-88.7833328,-2722383125261530366
El Salvador,Coatepeque,13.9286111,-89.5041656,-3095699357975944578
El Salvador,Suchitoto,13.9380556,-89.0277786,4165143955800733029
El Salvador,El Rosario,13.4977778,-89.0297241,-7158132050810649593
El Salvador,Guatajiagua,13.6666667,-88.1999969,-9136754269862798017
El Salvador,Rosario de Mora,13.5752778,-89.2088852,-7887670141452695083
El Salvador,San Alejo,13.4313889,-87.9630585,-7732258938722608311
El Salvador,Tacuba,13.9011111,-89.9297256,-5303065226062190213
El Salvador,Jocoro,13.6166667,-88.0166702,2073299607345327349
El Salvador,Ozatlan,13.3833333,-88.5,639364568075813483
El Salvador,Intipuca,13.1969444,-88.0544434,-2601955704476134434
El Salvador,Concepcion Batres,13.35,-88.3666687,4760638545766864604
El Salvador,Corinto,13.8108333,-87.9713898,2865488407102773647
El Salvador,Chapeltique,13.6333333,-88.2666702,-2072819928674851074
El Salvador,Conchagua,13.3077778,-87.8647232,7719347709189679731
El Salvador,San Pablo Tacachico,13.9755556,-89.3399963,-5393305270330211647
El Salvador,Tecoluca,13.7891667,-89.0052795,-2601714459227321542
El Salvador,Anamoros,13.7405556,-87.8736115,2819872341359422173
El Salvador,San Pedro Masahuat,13.5436111,-89.0386124,4225061849175382904
El Salvador,Lolotique,13.55,-88.3499985,8527431914198719439
El Salvador,Nueva Esparta,13.7836111,-87.8386078,4512520486115012950
El Salvador,Cacaopera,13.7666667,-88.0833359,4296890487983784143
El Salvador,Texistepeque,14.1333333,-89.5,2187113562597657355
El Salvador,San Agustin,13.4333333,-88.5999985,8956966945346786319
El Salvador,Pasaquina,13.5844444,-87.8411102,-8108355370534881139
El Salvador,Moncagua,13.5333333,-88.25,7475958260754994279
El Salvador,Victoria,13.95,-88.6333313,-6121466913991604613
El Salvador,Jujutla,13.7869444,-89.8572235,5796981722464978266
El Salvador,Sociedad,13.7,-88.0166702,1061120805810909190
El Salvador,Jucuaran,13.2538889,-88.2477798,4364491122742489177
El Salvador,El Paisnal,13.9736111,-89.2186127,1356256471521117268
El Salvador,Guaymango,13.7502778,-89.8422241,-3502957908930790134
El Salvador,Sesori,13.7166667,-88.3666687,-5120340215942768695
El Salvador,San Francisco Menendez,13.8430556,-90.015831,421748836591376115
El Salvador,Tenancingo,13.8333333,-88.9833298,-417374882848792499
Samoa,Apia,-13.8333333,-171.7333374,316701887894447456
Samoa,Vaitele,-13.8166667,-171.7833405,5627713753635727343
Samoa,Faleula,-13.8,-171.8000031,6137819678008040966
Samoa,Siusega,-13.8333333,-171.8166656,-219172390068701952
Samoa,Malie,-13.8,-171.8166656,6831518188480329037
Samoa,Fasitoouta,-13.8166667,-171.9166718,-3197364333676177132
Samoa,Vaiusu,-13.8166667,-171.7666626,1708842352110493799
Samoa,Afenga,-13.8,-171.8166656,3098163291378741251
Samoa,Nofoalii,-13.8166667,-171.9166718,7281593920007211199
Samoa,Solosolo,-13.85,-171.6000061,8478330439779597326
Samoa,Leulumoega,-13.8166667,-171.9166718,-9149027366484434907
Samoa,Satapuala,-13.8333333,-171.9666595,12629950069950561
Samoa,Falefa,-13.8833333,-171.5500031,4026966834678728965
Samoa,Matavai,-14.0166667,-171.6166687,-2700211328241755165
Samoa,Safotu,-13.45,-172.3999939,-7594233362064027128
Samoa,Gataivai,-13.75,-172.3833313,-696609695201772439
Samoa,Lotofaga,-14.0166667,-171.5166626,-2064889406098560004
Samoa,Lufilufi,-13.85,-171.5833282,-6339034081969197550
Samoa,Levi,-13.9166667,-172.0,1875161540870161293
Samoa,Sapulu,-13.8,-171.8833313,-6211628200890827547
Samoa,Samatau,-13.9,-172.0333405,1060015044071704337
Samoa,Tufulele,-13.8,-171.8833313,-9080195855820897194
Samoa,Sapapalii,-13.6833333,-172.1166687,6785390219614658544
Samoa,Sili,-13.7166667,-172.3500061,8778819536477869034
Samoa,Matautu,-13.95,-171.9333344,-5579084228908282334
Samoa,Faleatiu,-13.8166667,-171.9333344,6085262683881919573
Samoa,Samalaeulu,-13.4666667,-172.2666626,-6705090738603738720
Samoa,Toamua,-13.8,-171.7833405,-5632494704458362744
Samoa,Sagone,-13.65,-172.5833282,-8324613755710116330
Samoa,Salepoua`e,-13.8,-171.8500061,-2117013876169406850
Samoa,Sataua,-13.4666667,-172.6666718,-1749513994141696616
Samoa,Vaialoa,-13.7333333,-172.2833405,-433227775171033915
Samoa,Fusi,-14.0,-171.8000031,8533275502713410886
Samoa,Vaigaga,-13.8166667,-171.8000031,4594405533495861704
Samoa,Lano,-13.6,-172.1333313,4246548572781477673
Samoa,Saipipi,-13.6166667,-172.1333313,5050764918786345199
Samoa,Lalomanu,-14.0,-171.3999939,-6022926724715987299
Samoa,Samusu,-13.9666667,-171.3666687,2737618455621839446
Samoa,Taga,-13.7666667,-172.4666595,1729123053216467175
Samoa,Siutu,-13.6833333,-172.5500031,-6878527155257099391
Samoa,Saleilua,-14.0166667,-171.6999969,7271915577055871768
Samoa,Vaisala,-13.4666667,-172.6166687,4104175424200170329
Samoa,Patamea,-13.4833333,-172.2666626,-553189458428716466
Samoa,Saleaula,-13.4333333,-172.3333282,-6760585705616519725
Samoa,Falepuna,-13.8666667,-171.5666656,5007751690742754434
Samoa,Vaovai,-14.0166667,-171.6499939,-2380898957040741983
Samoa,Auala,-13.4666667,-172.6000061,-6578515343468358535
Samoa,Sasina,-13.45,-172.4333344,-2312119897880527169
Samoa,Falevao,-13.9,-171.5333405,5075828910757598669
Samoa,Pata,-13.9166667,-171.9833374,6501194969379083271
Samoa,Saleaaumua,-13.9666667,-171.3666687,6241193278590438835
Samoa,Letogo,-13.8333333,-171.6999969,-3903563657981929152
Samoa,Salani,-14.0,-171.5666656,1975135732456434008
Samoa,Satitoa,-13.9833333,-171.3666687,5306034450268378319
Samoa,Saasaai,-13.6166667,-172.1333313,2390019256634784331
Samoa,Vaijee`itai,-14.0,-171.8166656,-9220970650775507648
Samoa,Saaga,-14.0166667,-171.7833405,-4280758171031125706
Samoa,Aufaga,-14.0166667,-171.4666595,-5229619712744753071
Samoa,Mulivai,-14.0166667,-171.8000031,2306403768617462459
Samoa,Faiaai,-13.6333333,-172.6333313,-2467441453812698115
Samoa,Vaipua,-13.6333333,-172.6166687,7262161603636392580
Samoa,Falelima,-13.5333333,-172.6833344,-7521701943070438564
Samoa,Salelesi,-13.8666667,-171.5833282,-5961301731368706634
Samoa,Sapunaoa,-14.0,-171.5666656,-3487982374717253391
Samoa,Lalomauga,-13.9,-171.5666656,8642273334474231490
Samoa,Tafua,-13.7833333,-172.2166595,4465950629196853612
Samoa,Lalomalava,-13.7,-172.1333313,4036245590170774856
Samoa,Matatufu,-14.0166667,-171.5333405,-1882927924406741629
Samoa,Savaia,-13.9333333,-171.9333344,5175715840521295825
Samoa,Tafitoala,-14.0166667,-171.8000031,1664207471879181280
Samoa,Aopo,-13.4833333,-172.5,-4944331275491056290
Samoa,Vavau,-14.0166667,-171.4833374,7549377006030857605
Samoa,Fogasavaii,-13.6333333,-172.6000061,8799498427411878533
Samoa,Poutasi,-14.0166667,-171.6833344,-412893542303949601
Samoa,Malua,-13.8,-171.8833313,-2034539544429292361
Samoa,Leusoalii,-13.85,-171.6666718,-6329143408998328071
Samoa,Maninoa,-14.0166667,-171.7833405,-6021366491482872175
Samoa,Tuasivi,-13.6666667,-172.1166687,2148042219263025081
Samoa,Satalo,-14.0166667,-171.5833282,-991567569485536353
Samoa,Asaga,-13.5833333,-172.1333313,-9560595726400296
Samoa,Vailoa,-14.0,-171.3833313,-6118942855537581539
Samoa,Nuusuatia,-13.9666667,-171.8000031,1707935180182400571
Samoa,Salesatele,-14.0,-171.5666656,772207580430517934
Samoa,Tufutafoe,-13.4833333,-172.7666626,-6142423202034563663
Samoa,Lalovi,-13.85,-172.0333405,4187414620076723466
Samoa,Tafagamanu,-13.95,-171.9166718,-196612830114993106
Samoa,Paia,-13.4666667,-172.3999939,3206048868293080437
Samoa,Satuiatua,-13.6833333,-172.5500031,-2206725935275545406
Samoa,Fausaga,-14.0166667,-171.8000031,-926273965275680045
Samoa,Avata,-13.4833333,-172.7833405,2679602588924537877
Samoa,Uafato,-13.9333333,-171.4333344,485816786669687813
Samoa,Fagamalo,-13.4166667,-172.3500061,-5400221689945869157
Samoa,Samauga,-13.9166667,-171.5666656,4549807065121650005
Samoa,Papa,-13.4666667,-172.6999969,-674125132760198090
Samoa,Manunu,-13.9,-171.5666656,8739260809469989764
Samoa,Mutiatele,-13.9833333,-171.3666687,-339074795458376165
